target,location,season,calendar_week,CU_EAKFC_SEIRS,CU_EAKFC_SIRS,CU_EKF_SEIRS,CU_EKF_SIRS,CU_RHF_SEIRS,CU_RHF_SIRS,CUBMA,Delphi_BasisRegression,Delphi_EmpiricalFutures,Delphi_EmpiricalTrajectories,Delphi_ExtendedDeltaDensity,Delphi_MarkovianDeltaDensity,Delphi_Uniform,FluOutlook_Mech,FluOutlook_MechAug,FluX_ARLR,FluX_LSTM,LANL_DBMplus,Protea_Cheetah,Protea_Kudu,Protea_Springbok,ReichLab_kcde_backfill_none,ReichLab_kcde_backfill_post_hoc,ReichLab_kde,ReichLab_sarima_seasonal_difference_FALSE,ReichLab_sarima_seasonal_difference_TRUE,UA_EpiCos
2 wk ahead,HHS Region 3,2011/2012,9,0.976039,0.92603,0.966018,0.869986,0.969318,0.956155,0.987202421007238,0.1367092738,0.216822027,0.216822027,0.7872966753,0.846996005,0.145038172,0.628243575,0.31492594,0.61674391,0.453458708,0.392560756,0.779636109035,0.1556998255,0.786,0.49016,0.48518,0.127134544,0.5831,0.7738,0.28967505
2 wk ahead,HHS Region 3,2011/2012,10,0.06868,0.120007,0.115345,0.138014,0.160683,0.146671,0.870265443956353,0.0145107307,0.148551961,0.148551961,0.2673844602,0.50533983503,0.106870232,0.89109416,0.8979288,0.281480268,0.3130219,0.5048586698,0.3944899107146,0.05166039488,0.398,0.06374,0.0652,0.05399270244,0.4334,0.7255,0.20855682
2 wk ahead,HHS Region 3,2011/2012,11,0.516689,0.700048,0.41334,0.352041,0.402025,0.46269,0.7109130023366,0.0524074316,0.18931742,0.18931742,0.3400669499,0.590804107,0.106870232,0.7849721,0.45711719,0.313188477,0.197986447,0.5856293636,0.377003951414,0.0954173166,0.38,0.05724,0.05538,0.0804461522,0.2622,0.5446,0.04429688
2 wk ahead,HHS Region 3,2011/2012,12,0.323333,0.513351,0.268016,0.355341,0.160027,0.364029,0.7703031802,0.0464383551,0.199262775,0.199262775,0.16599666293,0.23153030649,0.099236644,0.8606584,0.7754646,0.304728613,0.196862136,0.1767602372,0.528861940599,0.0405472891,0.534,0.08842,0.08908,0.09189614712,0.3106,0.4482,0.08492218
2 wk ahead,HHS Region 3,2011/2012,13,0.215336,0.303332,0.187324,0.301378,0.163347,0.256695,0.961065164,0.0818722592,0.213397747,0.213397747,0.353528244,0.51895471,0.091603056,0.8070182,0.6831896,0.378684,0.249439762,0.8755088328,0.633999989306787,0.0835617625,0.634,0.11778,0.12136,0.09979270622,0.3764,0.4859,0.23198073
2 wk ahead,HHS Region 3,2011/2012,14,0,0,0,0,0,0,0.937887868335,0.0178870934,0.21008149,0.21008149,0.132650841,0.21305773221,0.083969468,0,0,0.36953927,0.194152052,0.5510515984,0.521999979216904,0.0367181187,0.522,0.12526,0.12228,0.10147072436,0.19,0.4672,0.15196829
2 wk ahead,HHS Region 3,2011/2012,15,0,0,0,0,0,0,0.5903383564,0.0422722608,0.27830923,0.27830923,0.14517556843,0.33398320044,0.083969468,0,0,0.214888409,0.081047897,0.3842138358,0.34799998921975,0.138210716,0.348,0.15944,0.15622,0.13670909862,0.0723,0.4856,0.00669106
2 wk ahead,HHS Region 3,2011/2012,16,0.951398,0.951378,0.92734,0.906055,0.877373,0.867338,0.72260482,0.4071133837,0.30633252,0.30633252,0.48460611,0.42796436168,0.099236644,1,1,0.48341,0.377233828,0.711700559,0.88999998927011,0.3804519963,0.89,0.48838,0.48758,0.29720658752,0.7048,0.8022,0.82250013
2 wk ahead,HHS Region 3,2011/2012,17,0.99934,0.98936,1,0.99272,0.946037,0.9947,0.9976875583,0.9166783802,0.33873503,0.33873503,0.887567892,0.80211939872,0.11450382,0.9999999,0.9999999,0.61655322,0.643126117,0.907769308,0.959999312934248,0.37480293,0.96,0.83366,0.8334,0.49027735642,0.877,0.8109,0.93581045
2 wk ahead,HHS Region 3,2011/2012,18,0,0,0,0,0,0,0.8404253090575,0.1856718318,0.21993559,0.21993559,0.235544249,0.2148555441,0.07633588,0,0,0.41819505,0.367980767,0.291144895,0.133999981017023,0.1016920231,0.134,0.13046,0.12874,0.21646431278,0.2538,0.2586,0.40148732
2 wk ahead,HHS Region 3,2011/2012,43,0.073994,0.215468,0.102008,0.156105,0.104724,0.230154,0.562759562891707,0.0594695558,0.195495022,0.195495022,0.544188041,0.57256926261,0.106870232,0.96944407,0.93085006,0.45287335,0.3130219,0.1317907822,0.154000465427248,0.1956156005,0.154,0.45186,0.45038,0.28170959762,0.3445,0.3352,0.15865466
2 wk ahead,HHS Region 3,2011/2012,44,0.0313,0.148745,0.043339,0.188085,0.038697,0.18075,0.0165970194589741,0.0952125951,0.189669539,0.189669539,0.366514365,0.2914294776,0.106870232,0.86853175,0.75902153,0.32430928,0.3130219,0.30889044,0.287999385145587,0.17819578943,0.288,0.39362,0.39562,0.24666864156,0.3331,0.4004,0.08366198
2 wk ahead,HHS Region 3,2011/2012,45,0.746057,0.584107,0.818058,0.658221,0.716873,0.652117,0.0808316968542717,0.1772694083,0.199844779,0.199844779,0.6269826282,0.81107560607,0.122137408,0.59995794,0.28799185,0.54049566,0.518805452,0.3890996316,0.73843159142558,0.159707542272,0.744,0.53198,0.52942,0.31339452562,0.7457,0.6206,0.76368849
2 wk ahead,HHS Region 3,2011/2012,46,0.312731,0.200727,0.324072,0.360732,0.284728,0.364123,0.311743698,0.1022607726,0.201368687,0.201368687,0.48548669304,0.8914522006,0.11450382,0.35768578,0.15303166,0.52507711,0.448846562,0.7962130234,0.473672796063,0.2319402134,0.476,0.37304,0.37206,0.23235614722,0.6421,0.5324,0.53172458
2 wk ahead,HHS Region 3,2011/2012,47,0.002,0.019324,0.00198,0.016665,0.008661,0.061358,4.998031e-25,0.0053817305,0.155973055,0.155973055,0.06163597202,0.04915402486,0.099236644,0.22859519,0.04699316,0.39358391,0.311624642,0.0671901574,0.047058253437,0.1570381964,0.046,0.16744,0.1671,0.11943540756,0.2762,0.3566,0.08068558
2 wk ahead,HHS Region 3,2011/2012,48,0.00132,0.073326,0,0.041307,0.00398,0.089345,0.378914757910366,0.0079696949,0.191264199,0.191264199,0.148874391,0.227139118,0.11450382,0.25166571,0.16167599,0.38167659,0.38024645,0.2480316806,0.1046084606757,0.16782556326,0.104,0.44852,0.44836,0.15408152536,0.5118,0.4479,0.29189015
2 wk ahead,HHS Region 3,2011/2012,49,0.233327,0.215377,0.439389,0.422036,0.35538,0.310672,0.0326651604047282,0.0109864467,0.208647817,0.208647817,0.08944096764,0.21687477691,0.137404584,0.31856786,0.334633,0.4906939,0.521229676,0.3617249442,0.26128566246,0.181420893,0.278,0.61518,0.61404,0.23511994446,0.7069,0.3305,0.56119351
2 wk ahead,HHS Region 3,2011/2012,50,0.99538,0.700708,0.9427,0.820763,0.984078,0.803357,0.5386833534098,0.3816626601,0.193007708,0.193007708,0.5010232402,0.6008001946,0.160305348,0.28381009,0.176976899,0.67854961,0.819418938,0.8375621592,0.58168893665,0.12262846802,0.692,0.66434,0.66662,0.29079065506,0.9607,0.5811,0.9457872
2 wk ahead,HHS Region 3,2011/2012,51,0.218632,0.212665,0.190668,0.229385,0.245315,0.245345,0.1891531648463,0.0038364474,0.149723626,0.149723626,0.07020267421,0.07349188202,0.129770996,0.1380213482,0.0113303495,0.52253851,0.382531177,0.2272775154,0.15200583727,0.06966937249,0.17,0.36038,0.3559,0.1220017732,0.4534,0.3762,0.34498502
2 wk ahead,HHS Region 3,2011/2012,52,0.104668,0.094666,0.064673,0.108686,0.057323,0.156686,0.185137873290006,0.0032356064,0.149630536,0.149630536,0.0729361416,0.21093700926,0.11450382,0,0,0.323125625,0.199046968,0.4158625768,0.13330696523,0.0954738919,0.14,0.11766,0.12118,0.0546836427,0.3412,0.3244,0.14760888
2 wk ahead,HHS Region 3,2012/2013,1,0.021533,0.037156,0.011261,0.059165,0.023224,0.045133,1.00000001025967,0.7797750364,0.828622771,0.828622771,0.3045791025,0.29802636723,0.396946576,0.4786681536,0.7050299249,0.00932152754,0.586848708,0.1045710302,0.70335657166,0.9821092556,0.692,0.69014,0.69412,0.8640805534,0.7913,0.8271,0.96291499
2 wk ahead,HHS Region 3,2012/2013,2,0.013262,0.029966,0.018561,0.055937,0.00996,0.040607,0.3520564795,0.2012211515,0.538041864,0.538041864,0.14453305217,0.08853071194,0.274809168,0.6799182034,0.5476715279,0.11839175862,0.419354701,0.0309405072,0.066214488239,0.45192030429,0.048,0.26004,0.26694,0.5681571313,0.4053,0.5416,0.95439141
2 wk ahead,HHS Region 3,2012/2013,3,0.00792,0.025906,0.008601,0.036618,0.006,0.039211,0.194551604,0.1647195452,0.452600748,0.452600748,0.5797615726,0.45763032352,0.236641228,0.72438322,0.544842272,0.1018960216,0.336437719,0.0419440346,0.0280977104,0.4356348043,0.01,0.2236,0.2232,0.40084888028,0.2462,0.3619,0.75743354
2 wk ahead,HHS Region 3,2012/2013,4,0.007475,0.054372,0.014641,0.044608,0.028685,0.071295,0.0025249252052982,0.0896875728,0.311615478,0.311615478,0.83628470198,0.43800699418,0.198473288,0.8411987742,0.7983685795,0.12816248564,0.529369777,0.1403388152,0.01567386929,0.24463942,0.006,0.12286,0.1213,0.24844534838,0.3879,0.3552,0.78788337
2 wk ahead,HHS Region 3,2012/2013,5,0.018585,0.05323,0.226696,0.247994,0.201299,0.114666,0.104400614,0.1986690222,0.300579868,0.300579868,0.6892654528,0.48441212667,0.213740464,0.997053968,0.9985347659,0.477147358,0.759123963,0.3671931454,0.0400006176562876,0.2596359588,0.04,0.27588,0.27326,0.28960615264,0.5223,0.4487,0.80076112
2 wk ahead,HHS Region 3,2012/2013,6,0.273315,0.182708,0.539388,0.336056,0.472063,0.524115,0.1398563227,0.3515363941,0.290239556,0.290239556,0.965396751,0.98211243007,0.198473288,0.9999999944,1.0000000524,0.657159455,0.824808818,0.5134066958,0.299999799520793,0.2531823529,0.3,0.30496,0.3045,0.241239728,0.6423,0.6551,0.90652938
2 wk ahead,HHS Region 3,2012/2013,7,0.16336,0.244211,0.364053,0.614048,0.324005,0.521407,0.34418178521,0.452295736,0.328195913,0.328195913,0.91547713243,0.85817751022,0.198473288,1.0000000911,0.999999992,0.78670937,0.824808818,0.897398498,0.587999145886243,0.302132667,0.588,0.45654,0.4615,0.26285657028,0.6753,0.6355,0.74315372
2 wk ahead,HHS Region 3,2012/2013,8,0.738875,0.742544,0.696042,0.715377,0.755426,0.876068,0.932777559603112,0.6155322018,0.348303999,0.348303999,0.65493800607,0.62073275111,0.206106876,1.000000042,0.9999999453,0.749411383,0.795998746,0.559469792,0.671999163332144,0.368903897,0.672,0.5722,0.57356,0.33234627744,0.5764,0.5912,0.07717522
2 wk ahead,HHS Region 3,2012/2013,9,0.498313,0.429986,0.623428,0.643452,0.719407,0.542708,0.9245395157,0.684128558,0.381110496,0.381110496,0.90007972623,0.8955411761,0.198473288,1.00000002,0.99999992,0.736808872,0.794995435,0.585239653,0.796127117469,0.4233229363,0.8,0.72338,0.72322,0.3635376655,0.6847,0.5787,0.76751068
2 wk ahead,HHS Region 3,2012/2013,10,0.013302,0.028646,0.020621,0.043345,0.018,0.026646,0.758941856,0.592191666,0.336848307,0.336848307,0.39232708349,0.50704728926,0.167938936,0.99999993,0.99999988,0.564911671,0.206097284,0.7406214278,0.2535657854576,0.3937917948,0.252,0.47662,0.47248,0.29651564114,0.2809,0.4673,0.01238193
2 wk ahead,HHS Region 3,2012/2013,11,0.006634,0.007475,0.00794,0.096655,0.050001,0.076642,0.815190182,0.608717972,0.364705935,0.364705935,0.35319155504,0.52274117289,0.160305348,0.99999993,0.99999991,0.397194942,0.524356805,0.8249831342,0.6415157751203,0.39880092137,0.644,0.62992,0.63268,0.33432040856,0.5027,0.6985,0.35692585
2 wk ahead,HHS Region 3,2012/2013,12,0,0.00198,0,0.005321,0.00266,0.008661,0.62246860383,0.51661401,0.340811948,0.340811948,0.334797733,0.38630315476,0.129770996,0.38165851,0.3280427,0.311199919,0.382531177,0.4371489072,0.5336488573878,0.29515108608,0.536,0.53246,0.53766,0.25456519952,0.3431,0.5136,0.38470698
2 wk ahead,HHS Region 3,2012/2013,13,0,0,0,0,0,0,0.321724665839137,0.410127717,0.322217894,0.322217894,0.25661088319,0.36788930361,0.11450382,0.04558156,0.03097616,0.361623,0.38024645,0.2500178462,0.449999988661087,0.2849917368,0.45,0.3307,0.3358,0.24035137722,0.3197,0.5235,0.69424188
2 wk ahead,HHS Region 3,2012/2013,14,0,0,0,0,0,0,0.2984420949519,0.275137228,0.22557405,0.22557405,0.1329295806,0.20736406321,0.083969468,0,0,0.26942874,0.194152052,0.198507479,0.21799995870531,0.0547175503,0.218,0.13336,0.1354,0.11301943932,0.1716,0.3807,0.27003595
2 wk ahead,HHS Region 3,2012/2013,15,0,0,0,0,0,0,0.37138120788,0.30419981,0.300001514,0.300001514,0.2321907073,0.41245042672,0.083969468,0,0,0.34872427,0.307627809,0.5450932842,0.547999679427393,0.13524033613,0.548,0.20558,0.20442,0.15951042362,0.2611,0.4646,0.37898871
2 wk ahead,HHS Region 3,2012/2013,16,0,0,0,0,0,0,0.897789853933763,0.37047631,0.26117098,0.26117098,0.4169043936,0.34985837291,0.083969468,0,0,0.37009301,0.438711857,0.5818372766,0.351999934958643,0.1309249439,0.352,0.33578,0.33508,0.20155957562,0.5336,0.4153,0.65836189
2 wk ahead,HHS Region 3,2012/2013,17,0,0,0,0,0,0,0.942567112972,0.45132383,0.29546744,0.29546744,0.7418170572,0.70541689745,0.099236644,0,0,0.58224325,0.577450047,0.676611638,0.791999438096924,0.31059581,0.792,0.69488,0.70256,0.37074324778,0.7707,0.5216,0.93519227
2 wk ahead,HHS Region 3,2012/2013,18,0,0,0,0,0,0,0.7021625519,0.36170776,0.258777879,0.258777879,0.215006955,0.28677573179,0.083969468,0,0,0.47003606,0.438711857,0.3173463556,0.275999991133333,0.2408124426,0.276,0.55102,0.54714,0.29306090478,0.3108,0.4562,0.74976818
2 wk ahead,HHS Region 3,2012/2013,43,0,0,0,0,0,0,0.433441832071544,0.045031672,0.192450589,0.192450589,0.403474374,0.37747397954,0.099236644,0.35676842,0.49668639,0.50650898,0.512900117,0.5220218856,0.567997249786121,0.1343390534,0.568,0.34348,0.34474,0.23117166122,0.7419,0.6425,0.7761254
2 wk ahead,HHS Region 3,2012/2013,44,0,0,0,0,0,0,0.533329702162,0.0555100573,0.185356396,0.185356396,0.41473533664,0.51843323779,0.099236644,0.423636,0.4956628,0.59665742,0.445246179,0.5398972266,0.6813591284308,0.13962467004,0.681362616,0.24302,0.2468,0.20619879622,0.5562,0.5343,0.71142538
2 wk ahead,HHS Region 3,2012/2013,45,0.940698,0.916001,0.954039,0.934677,0.99136,0.950018,0.505667236,0.3188270921,0.240957291,0.240957291,0.87175322743,0.99527758785,0.129770996,0.714970232,0.754139899,0.66638931,0.746317317,0.8552365816,0.84799901302075,0.27463457492,0.848,0.53268,0.53754,0.37893594936,0.7612,0.6609,0.84859698
2 wk ahead,HHS Region 3,2012/2013,46,0.779356,0.690675,0.628673,0.627353,0.753335,0.668693,0.611277717,0.1530889217,0.243573228,0.243573228,0.61227793069,0.9214194447,0.122137408,0.64679807,0.95511726,0.56252933,0.518805452,0.502973072,0.575999574124492,0.3070451704,0.576,0.3245,0.3305,0.29276478032,0.6221,0.5986,0.48934578
2 wk ahead,HHS Region 3,2012/2013,47,0.98478,0.930186,0.99472,0.964216,0.973419,0.93619,0.999999974120776,0.8146504076,0.432773946,0.432773946,0.98994684398,0.9975838534,0.1908397,0.955969491,0.99212007973,0.89966805,0.874081482,0.983746359,0.943999543538324,0.66463833103,0.944,0.59328,0.59376,0.6154377792,0.8682,0.9253,0.90521469
2 wk ahead,HHS Region 3,2012/2013,48,0.838487,0.618372,0.862238,0.460218,0.614256,0.428238,0.951066481,0.9620243543,0.580712404,0.580712404,0.99678751418,0.99778770094,0.259541992,0.9993451965,0.9999998557,0.95387091,0.902803689,0.9921435622,0.977999811391606,0.83436871877,0.978,0.86822,0.86214,0.80594216656,0.9803,0.9687,0.95396142
2 wk ahead,HHS Region 3,2012/2013,49,0.868913,0.72364,0.865484,0.828364,0.500271,0.894425,0.999999980722752,0.9809075702,0.691576118,0.691576118,0.99803911369,0.99803945692,0.34351146,0.8201807852,0.98612319792,0.9992878576,0.913995145,0.985414051,0.9641014318,0.8530685031,0.984,0.90292,0.90382,0.90484646706,0.9725,0.9175,0.8684649
2 wk ahead,HHS Region 3,2012/2013,50,0.963415,0.804902,0.898098,0.785462,0.489403,0.666216,0.999998443784,0.9866883915,0.854257949,0.854257949,0.99863341402,0.99863310433,0.541984748,0.5173692881,0.95793420549,1.00069952199,0.939999977,0.9969831548,0.989144423968,0.97180613454,0.992,0.95364,0.95426,0.97956768416,0.9966,0.9578,0.97184425
2 wk ahead,HHS Region 3,2012/2013,51,0.151941,0.281247,0.094474,0.287945,0.115212,0.344582,0.838728487,0.9435787493,0.737117892,0.737117892,0.12821189141,0.2650897381,0.366412224,0.0105113661,0.14666567659,0.9324394092,0.78667132,0.7293496738,0.88306918138,0.8539672941,0.884,0.61434,0.61886,0.87335897786,0.8178,0.8353,0.15678106
2 wk ahead,HHS Region 3,2012/2013,52,0.080709,0.109794,0.07114,0.085136,0.023823,0.17181,0.985148558707541,0.9528561017,0.826840949,0.826840949,0.64433738262,0.98038199274,0.389312988,0,0.000291267,0.63847916484,0.155108031,0.285592754,0.66716069353,0.980941759,0.596,0.54262,0.54536,0.8806632992,0.6135,0.8658,0.23728995
2 wk ahead,HHS Region 3,2013/2014,1,0.041269,0.135329,0.074608,0.139909,0.055236,0.111927,0.877016503829851,0.4656364372,0.551094692,0.551094692,0.157415254,0.08136519755,0.259541992,0.16218919006,0.2773621071,0.38359121776,0.078793757,0.621061819,0.42812234038,0.736172948,0.422,0.24766,0.2405,0.54111141734,0.6089,0.3698,0.09768845
2 wk ahead,HHS Region 3,2013/2014,2,0.160486,0.247967,0.09928,0.207935,0.199318,0.305344,0.4999693694,0.589251356,0.522504963,0.522504963,0.71818282645,0.51004385794,0.26717558,0.7396651795,0.7729414145,0.53877494754,0.341330555,0.6869865724,0.627205148404,0.64566882561,0.632,0.37746,0.37564,0.52689764918,0.7823,0.7885,0.94437337
2 wk ahead,HHS Region 3,2013/2014,3,0.181374,0.246653,0.112609,0.128531,0.069276,0.086607,0.1974009718,0.0768448583,0.452779754,0.452779754,0.2627581626,0.4067032814,0.22900764,0.6123082218,0.4756369821,0.41258443036,0.109709337,0.3878174,0.155778366732,0.5235957635,0.144,0.37318,0.37562,0.35909584834,0.4709,0.7262,0.90032614
2 wk ahead,HHS Region 3,2013/2014,4,0.116651,0.171988,0.09599,0.107296,0.078638,0.05931,0.16942673596,0.0165913171,0.369535607,0.369535607,0.22986563896,0.12716310903,0.213740464,0.33503629912,0.180020343,0.26966990151,0.087088743,0.2390855346,0.04655993261,0.3203662245,0.036,0.34536,0.34886,0.28703978814,0.3471,0.5828,0.2745658
2 wk ahead,HHS Region 3,2013/2014,5,0.178715,0.106645,0.129326,0.116689,0.078641,0.109367,0.1008383716,0.0103839652,0.260449772,0.260449772,0.2947210346,0.05461012757,0.183206112,0.324098068,0.177955835,0.17856716292,0.323432104,0.1521552264,0.070000615713711,0.1318406923,0.07,0.20806,0.2014,0.19030698392,0.4051,0.3912,0.27784649
2 wk ahead,HHS Region 3,2013/2014,6,0.036623,0.094653,0.022643,0.081332,0.041346,0.032589,0.018911318704,0.0045285327,0.213907499,0.213907499,0.03181617147,0.00419156398,0.15267176,0.0518680893,0.019137658,0.350311052,0.039768924,0.1476507428,0.008000733075787,0.096861829,0.008,0.12058,0.12186,0.10512288398,0.1293,0.1351,0.0093852
2 wk ahead,HHS Region 3,2013/2014,7,0.01198,0.042691,0.052592,0.085336,0.042004,0.090646,0.2295209756,0.0140824112,0.223393151,0.223393151,0.2669088312,0.1518550679,0.15267176,0.942984217,0.92618593,0.1590987119,0.204096712,0.5478628816,0.080000558006509,0.1656774319,0.08,0.2769,0.27282,0.114598752,0.2806,0.272,0.16985058
2 wk ahead,HHS Region 3,2013/2014,8,0.015263,0.040644,0.084653,0.134712,0.059331,0.212059,0.2192844,0.0395228638,0.184885817,0.184885817,0.21555280638,0.23874491185,0.137404584,0.99273058,0.99242623,0.270791234,0.256311606,0.2657269766,0.213999801154613,0.202980615,0.214,0.26,0.25644,0.10127331394,0.3405,0.1193,0.42057428
2 wk ahead,HHS Region 3,2013/2014,9,0.052507,0.062653,0.143377,0.17475,0.147989,0.280699,0.236430201,0.0882691558,0.176274359,0.176274359,0.1992511164,0.339559344,0.122137408,0.9940889,0.9861136,0.279832923,0.315337477,0.309984083,0.189999391683332,0.09337378507,0.19,0.22594,0.22624,0.0778797681,0.3387,0.2306,0.41881318
2 wk ahead,HHS Region 3,2013/2014,10,0.770903,0.753508,0.401404,0.449417,0.574721,0.565388,0.6367438358,0.4072568169,0.233526723,0.233526723,0.49343701682,0.71109927701,0.129770996,1,1.000000023,0.389542913,0.382531177,0.547050015,0.355998882017489,0.22356961691,0.356,0.40734,0.41116,0.1406573902,0.4108,0.5965,0.67048118
2 wk ahead,HHS Region 3,2013/2014,11,0.944244,0.923512,0.942059,0.89547,0.940698,0.907487,0.99100683629,0.7841579917,0.30168711,0.30168711,0.76194096801,0.92050367182,0.137404584,1,1,0.510929812,0.702231518,0.794377709,0.83399652520167,0.28673188839,0.834,0.71434,0.7091,0.22909881526,0.6564,0.7393,0.90885226
2 wk ahead,HHS Region 3,2013/2014,12,0.99002,0.945099,0.981399,0.963378,0.984699,0.953458,0.99999963898821,0.9524937525,0.430980892,0.430980892,0.8494176827,0.91183052642,0.145038172,1.00000002,0.99999998,0.650772945,0.749568368,0.934121559,0.949997122194235,0.53575450225,0.95,0.80142,0.80046,0.34024281516,0.7135,0.8483,0.91470767
2 wk ahead,HHS Region 3,2013/2014,13,0.797529,0.5801,0.868745,0.849478,0.898766,0.869533,0.9999993878628,0.831437887,0.412844508,0.412844508,0.79831283297,0.98300954793,0.129770996,0.99999993,1,0.60869466,0.646884258,0.8840359064,0.923999611511039,0.3974879193,0.924,0.69792,0.69758,0.33520877446,0.6753,0.8403,0.89680399
2 wk ahead,HHS Region 3,2013/2014,14,0.01,0.028002,0.018001,0.049983,0.02,0.077995,0.9307827067,0.2162944937,0.30784475,0.30784475,0.21490223298,0.37743226494,0.099236644,0,0,0.348099764,0.311624642,0.4429062706,0.365999846080253,0.2569203893,0.366,0.27784,0.28056,0.19208369012,0.1718,0.5808,0.04704304
2 wk ahead,HHS Region 3,2013/2014,15,0.00132,0.025984,0.00334,0.039328,0.00532,0.035981,0.65723961004,0.0587992673,0.338067165,0.338067165,0.1360326495,0.25240603692,0.091603056,0,0,0.300990327,0.309899918,0.3498372776,0.413999901183295,0.2516566311,0.414,0.22542,0.22168,0.20333628072,0.1925,0.5302,0.02246001
2 wk ahead,HHS Region 3,2013/2014,16,0,0,0,0,0,0,0.452267565,0.0597073258,0.262767041,0.262767041,0.26825987428,0.26243558186,0.083969468,0,0,0.30763702,0.372144097,0.3405182364,0.303999839464094,0.1528679653,0.304,0.20302,0.20228,0.19237981942,0.4215,0.5744,0.18755117
2 wk ahead,HHS Region 3,2013/2014,17,0.757355,0.788676,0.588024,0.414028,0.59202,0.662027,0.78265893459,0.2137864801,0.26241308,0.26241308,0.47606035747,0.39793097333,0.091603056,0,0,0.50996455,0.509443217,0.468676119,0.663999846998406,0.2440596873,0.664,0.30676,0.30854,0.31457901218,0.6928,0.5888,0.77107758
2 wk ahead,HHS Region 3,2013/2014,18,0.98268,0.9867,0.970039,0.96598,0.98,0.88668,0.9695795852,0.5379089369,0.352485298,0.352485298,0.655251141,0.60208293639,0.099236644,0,0,0.6064957,0.63648187,0.7457963368,0.831999854729548,0.4350057183,0.832,0.63386,0.63332,0.43401441978,0.7218,0.7189,0.93004538
